_id,trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
8205,116020,638,40,Skyline High School,"",1,638001,shp-638-04,0,0
8206,5547040,639,38,Fruitvale BART,"",0,639001,shp-639-51,0,0
8207,8292020,639,3,Fruitvale BART,"",0,639002,shp-639-51,0,0
8208,2578300,639,25,Fruitvale BART,"",0,639090,shp-639-51,0,0
8209,275020,639,40,Skyline High School,"",1,655001,shp-639-01,0,0
8210,13355020,641,53,Hopkins Middle School,"",1,136005,shp-641-02,0,0
8211,3946040,641,38,Mission Blvd. & Grimmer Blvd.,"",0,641002,shp-641-52,0,0
8212,6034020,641,36,Mission Blvd. & Grimmer Blvd.,"",0,624002,shp-641-52,0,0
8213,95030,641,14,Mission Blvd. & Grimmer Blvd.,"",0,625005,shp-641-52,0,0
8214,95020,641,43,Mission Blvd. & Grimmer Blvd.,"",0,625005,shp-641-52,0,0
8215,1475040,641,38,Mission Blvd. & Grimmer Blvd.,"",0,641001,shp-641-52,0,0
8216,10819020,642,10,Snake Road & Colton Blvd.,"",1,642002,shp-642-01,0,0
8217,13607170,642,35,Snake Road & Colton Blvd.,"",1,642090,shp-642-01,0,0
8218,5348040,642,38,Snake Road & Colton Blvd.,"",1,642001,shp-642-01,0,0
8219,12194040,646,38,Coliseum BART,"",1,646004,shp-646-12,0,0
8220,13857040,646,38,Coliseum BART,"",1,646003,shp-646-14,0,0
8221,3258020,646,28,Coliseum BART,"",1,129010,shp-646-14,0,0
8222,11548040,646,38,Coliseum BART,"",1,646005,shp-646-13,0,0
8223,13609040,646,38,Coliseum BART,"",1,646003,shp-646-14,0,0
8224,5109300,646,25,Coliseum BART,"",1,646091,shp-646-13,0,0
8225,9568020,646,28,Coliseum BART,"",1,129010,shp-646-14,0,0
8226,6482170,646,35,Coliseum BART,"",1,646090,shp-646-12,0,0
8227,2660040,646,38,Coliseum BART,"",1,646003,shp-646-14,0,0
8228,6748020,646,3,Coliseum BART,"",1,129004,shp-646-13,0,0
8229,2788020,646,10,Coliseum BART,"",1,646006,shp-646-12,0,0
8230,3208020,646,28,Coliseum BART,"",1,129010,shp-646-14,0,0
8231,8454020,646,13,King Estates Complex,"",0,646002,shp-646-61,0,0
8232,6895020,646,40,Montera Middle School,"",0,646001,shp-646-02,0,0
8233,11197020,646,13,Skyline High School,"",0,646002,shp-646-01,0,0
8234,1018020,648,3,Fruitvale BART,"",0,648005,shp-648-52,0,0
8235,5019040,648,38,Fruitvale BART,"",0,648004,shp-648-52,0,0
8236,7771300,648,25,Fruitvale BART,"",0,648091,shp-648-52,0,0
8237,5838020,648,3,Fruitvale BART,"",0,648006,shp-648-52,0,0
8238,9680300,648,25,Fruitvale BART,"",0,648090,shp-648-52,0,0
8239,2562040,648,38,Fruitvale BART,"",0,648003,shp-648-52,0,0
8240,4767020,648,40,Skyline High School,"",1,648002,shp-648-03,0,0
8241,13224020,648,40,Skyline High School,"",1,648001,shp-648-03,0,0
8242,7142170,649,35,Grass Valley,"",1,649090,shp-649-14,0,0
8243,826040,649,38,Grass Valley,"",1,649002,shp-649-14,0,0
8244,11257040,649,38,Grass Valley,"",1,649003,shp-649-15,0,0
8245,4260020,649,10,Grass Valley,"",1,129007,shp-649-14,0,0
8246,11062300,649,25,Grass Valley,"",1,649091,shp-649-15,0,0
8247,13156020,649,3,Grass Valley,"",1,649004,shp-649-15,0,0
8248,5644020,649,40,Montera Middle School,"",0,649001,shp-649-02,0,0
8249,10789020,649,40,Skyline High School,"",0,649001,shp-649-01,0,0
8250,8496020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8251,8027020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8252,9108020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8253,4025020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8254,10359020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8255,9092020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8256,3472020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8257,2428020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8258,12478020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8259,8620020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8260,3834020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8261,5296020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8262,10020020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8263,7061020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8264,3222020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8265,12295020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8266,11378020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8267,4590020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8268,10344020,65,11,Downtown Berkeley,"",0,65002,shp-65-51,0,0
8269,7848020,65,11,Downtown Berkeley,"",0,65001,shp-65-52,0,0
8270,13490020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8271,4874020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8272,3163020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8273,12435020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8274,13358020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8275,9560020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8276,8829020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8277,3489020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8278,8840020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8279,3705020,65,11,Lawrence Hall of Science,"",1,65001,shp-65-03,0,0
8280,331020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8281,3812020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8282,7420020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8283,5945020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8284,1419020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8285,9474020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8286,9416020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8287,13099020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8288,7019020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8289,7701020,65,11,Senior Ave. loop,"",1,65002,shp-65-04,0,0
8290,7382020,650,40,Montera Middle School,"",0,650001,shp-650-01,0,0
8291,290170,650,35,Seminary Ave. & International Blvd.,"",1,650090,shp-650-02,0,0
8292,5345040,650,38,Seminary Ave. & International Blvd.,"",1,650002,shp-650-02,0,0
8293,8084020,650,10,Seminary Ave. & International Blvd.,"",1,650003,shp-650-02,0,0
8294,7947040,651,4,Downtown Oakland,"",0,651001,shp-651-51,0,0
8295,5056020,651,34,Downtown Oakland,"",0,124013,shp-651-51,0,0
8296,10838020,651,40,Oakland Technical High School,"",1,660001,shp-651-01,0,0
8297,10067300,652,25,90th Ave. & International Blvd.,"",1,652090,shp-652-01,0,0
8298,6873020,652,3,90th Ave. & International Blvd.,"",1,652003,shp-652-01,0,0
8299,11823040,652,38,90th Ave. & International Blvd.,"",1,652002,shp-652-01,0,0
8300,5069020,652,40,Skyline High School,"",0,652001,shp-652-02,0,0
8301,12574170,653,35,40th St. & Broadway,"",1,653090,shp-653-03,0,0
8302,12743020,653,10,40th St. & Broadway,"",1,124009,shp-653-03,0,0
8303,8344040,653,38,40th St. & Broadway,"",1,653002,shp-653-03,0,0
8304,7498020,653,40,Montera Middle School,"",0,653001,shp-653-53,0,0
8305,13766040,654,38,Fruitvale BART,"",0,654003,shp-654-52,0,0
8306,13803020,654,3,Fruitvale BART,"",0,654004,shp-654-52,0,0
8307,11099020,654,3,Fruitvale BART,"",0,654005,shp-654-52,0,0
8308,8498040,654,38,Fruitvale BART,"",0,654002,shp-654-52,0,0
8309,12058300,654,25,Fruitvale BART,"",0,654091,shp-654-52,0,0
8310,9499040,654,38,Fruitvale BART,"",0,654001,shp-654-52,0,0
8311,10504300,654,25,Fruitvale BART,"",0,654092,shp-654-52,0,0
8312,10626020,654,3,Fruitvale BART,"",0,119003,shp-654-52,0,0
8313,4432300,654,25,Fruitvale BART,"",0,654090,shp-654-52,0,0
8314,7798020,654,40,Skyline High School,"",1,646001,shp-654-02,0,0
8315,4976020,654,40,Skyline High School,"",1,653001,shp-654-03,0,0
8316,13859020,655,10,Fruitvale BART,"",0,655004,shp-655-52,0,0
8317,5132040,655,38,Fruitvale BART,"",0,655002,shp-655-52,0,0
8318,3221020,655,10,Fruitvale BART,"",0,655005,shp-655-52,0,0
8319,2807040,655,38,Fruitvale BART,"",0,655003,shp-655-52,0,0
8320,13593170,655,35,Fruitvale BART,"",0,655091,shp-655-52,0,0
8321,13280170,655,35,Fruitvale BART,"",0,655090,shp-655-52,0,0
8322,640020,655,40,Montera Middle School,"",1,655001,shp-655-02,0,0
8323,10230020,655,40,Montera Middle School,"",1,662001,shp-655-02,0,0
8324,7510020,657,34,Coliseum BART,"",1,657008,shp-657-04,0,0
8325,4889020,657,42,Coliseum BART,"",1,657006,shp-657-02,0,0
8326,13208040,657,38,Coliseum BART,"",1,657003,shp-657-03,0,0
8327,7319040,657,4,Coliseum BART,"",1,657005,shp-657-04,0,0
8328,1736020,657,34,Coliseum BART,"",1,657007,shp-657-04,0,0
8329,12820020,657,42,Coliseum BART,"",1,130006,shp-657-03,0,0
8330,11240040,657,38,Coliseum BART,"",1,657002,shp-657-02,0,0
8331,4566040,657,4,Coliseum BART,"",1,657004,shp-657-04,0,0
8332,1387020,657,40,Oakland High School,"",0,130002,shp-657-51,0,0
8333,7601020,657,40,Oakland Technical High School,"",0,657001,shp-657-52,0,0
8334,1210300,658,25,MacArthur Blvd. & Broadway,"",1,658092,shp-658-01,0,0
8335,9678040,658,38,MacArthur Blvd. & Broadway,"",1,658002,shp-658-01,0,0
8336,7259020,658,3,MacArthur Blvd. & Broadway,"",1,106008,shp-658-01,0,0
8337,4389040,658,38,MacArthur Blvd. & Broadway,"",1,658001,shp-658-01,0,0
8338,7325020,658,3,MacArthur Blvd. & Broadway,"",1,107005,shp-658-01,0,0
8339,14039300,658,25,MacArthur Blvd. & Broadway,"",1,658094,shp-658-01,0,0
8340,13243020,658,40,Skyline High School,"",0,105001,shp-658-51,0,0
8341,9178020,660,40,Montera Middle School,"",1,660001,shp-660-03,0,0
8342,11222040,660,38,Oakland Technical High School,"",0,639001,shp-660-52,0,0
8343,11521040,660,38,Oakland Technical High School,"",0,660002,shp-660-53,0,0
8344,9036170,660,35,Oakland Technical High School,"",0,660090,shp-660-52,0,0
8345,2595020,660,10,Oakland Technical High School,"",0,125007,shp-660-52,0,0
8346,5599040,662,38,40th St. & Broadway,"",0,662002,shp-662-01,0,0
8347,11980020,662,3,40th St. & Broadway,"",0,129006,shp-662-01,0,0
8348,8736300,662,25,40th St. & Broadway,"",0,662090,shp-662-01,0,0
8349,11390020,662,40,Skyline High School,"",1,662001,shp-662-05,0,0
8350,9644040,663,38,Broadway & Blanding Ave.,"",0,663003,shp-663-51,0,0
8351,13499020,663,50,Broadway & Blanding Ave.,"",0,30007,shp-663-51,0,0
8352,7757040,663,38,Broadway & Blanding Ave.,"",0,663002,shp-663-51,0,0
8353,4328020,663,44,Encinal High School,"",1,663001,shp-663-01,0,0
8354,11407020,667,45,Donal Ave. & Norvell St.,"",1,667001,shp-667-02,0,0
8355,714040,667,39,North Richmond,"",0,667002,shp-667-52,0,0
8356,8690020,667,18,North Richmond,"",0,123002,shp-667-51,0,0
8357,7752040,667,39,North Richmond,"",0,72018,shp-667-52,0,0
8358,2086040,667,39,North Richmond,"",0,667003,shp-667-51,0,0
8359,552020,667,18,North Richmond,"",0,76014,shp-667-52,0,0
8360,12979020,667,18,North Richmond,"",0,72016,shp-667-52,0,0
8361,1665020,669,45,Betty Reid Soskin Middle School,"",1,123004,shp-669-04,0,0
8362,8897020,669,18,Contra Costa College,"",0,669003,shp-669-58,0,0
8363,5738020,669,18,Contra Costa College,"",0,669003,shp-669-57,0,0
8364,8552040,669,39,Contra Costa College,"",0,669001,shp-669-57,0,0
8365,8897040,669,39,Contra Costa College,"",0,669003,shp-669-58,0,0
8366,2541020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8367,12742020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8368,8584020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8369,1122020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8370,11128020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8371,2367020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8372,11081020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8373,4694020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8374,12214020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8375,10985020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8376,7256020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8377,938020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8378,12246020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8379,1803020,67,11,Downtown Berkeley,"",0,67001,shp-67-57,0,0
8380,5954020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8381,7758020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8382,13709020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8383,11181020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8384,10025020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8385,1670020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8386,199020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8387,11543020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8388,6543020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8389,7773020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8390,5415020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8391,1582020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8392,7637020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8393,8361020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8394,9569020,67,11,Spruce St. & Grizzly Peak Blvd.,"",1,67001,shp-67-01,0,0
8395,5590020,675,18,21st St. & Macdonald Ave.,"",0,109001,shp-675-52,0,0
8396,8501040,675,39,21st St. & Macdonald Ave.,"",0,675002,shp-675-51,0,0
8397,13203040,675,39,21st St. & Macdonald Ave.,"",0,675005,shp-675-51,0,0
8398,4797020,675,18,21st St. & Macdonald Ave.,"",0,675007,shp-675-52,0,0
8399,4072020,675,18,21st St. & Macdonald Ave.,"",0,193002,shp-675-51,0,0
8400,10967040,675,39,21st St. & Macdonald Ave.,"",0,675006,shp-675-51,0,0
8401,13288020,675,18,21st St. & Macdonald Ave.,"",0,110005,shp-675-51,0,0
8402,10100020,675,18,21st St. & Macdonald Ave.,"",0,120004,shp-675-51,0,0
8403,4637040,675,39,21st St. & Macdonald Ave.,"",0,675004,shp-675-52,0,0
8404,3578040,675,39,21st St. & Macdonald Ave.,"",0,675003,shp-675-52,0,0
8405,679020,675,45,Donal Ave. & Norvell St.,"",1,675001,shp-675-04,0,0
8406,5167020,675,45,Donal Ave. & Norvell St.,"",1,120002,shp-675-04,0,0
8407,5203020,677,40,Montera Middle School,"",1,648002,shp-677-01,0,0
8408,8191040,677,38,Skyline Blvd. & Tunnel Road,"",0,677001,shp-677-02,0,0
8409,11436170,677,35,Skyline Blvd. & Tunnel Road,"",0,677090,shp-677-02,0,0
8410,9780020,677,10,Skyline Blvd. & Tunnel Road,"",0,677002,shp-677-02,0,0
8411,3517020,678,45,De Anza High School,"",1,678001,shp-678-01,0,0
8412,13437040,678,39,La Puerta Dr. & San Pablo Ave.,"",0,678004,shp-678-52,0,0
8413,6839020,678,18,La Puerta Dr. & San Pablo Ave.,"",0,678004,shp-678-51,0,0
8414,12651040,678,39,La Puerta Dr. & San Pablo Ave.,"",0,678002,shp-678-51,0,0
8415,13437020,678,18,La Puerta Dr. & San Pablo Ave.,"",0,678004,shp-678-52,0,0
8416,5091020,680,2,Bishop O'Dowd High School,"",1,12009,shp-680-03,0,0
8417,10186020,680,2,Grand Lake District,"",0,130004,shp-680-52,0,0
8418,6600020,681,45,DeJean Middle School,"",1,681001,shp-681-01,0,0
8419,562040,681,39,Richmond Parkway & Macdonald Ave.,"",0,684002,shp-681-51,0,0
8420,12053020,681,18,Richmond Parkway & Macdonald Ave.,"",0,120004,shp-681-51,0,0
8421,100020,682,2,40th St. & Broadway,"",0,682003,shp-682-51,0,0
8422,8430020,682,2,40th St. & Broadway,"",0,129005,shp-682-51,0,0
8423,1791020,682,2,40th St. & Broadway,"",0,119004,shp-682-51,0,0
8424,13338020,682,2,Bishop O'Dowd High School,"",1,682002,shp-682-01,0,0
8425,5237020,682,2,Bishop O'Dowd High School,"",1,682001,shp-682-01,0,0
8426,10472020,683,2,Bishop O'Dowd High School,"",1,683001,shp-683-02,0,0
8427,5581020,684,45,El Cerrito High School,"",1,120003,shp-684-01,0,0
8428,8849020,684,18,Richmond BART,"",0,72017,shp-684-59,0,0
8429,5163040,684,39,Richmond BART,"",0,684001,shp-684-59,0,0
8430,10670040,684,39,Richmond BART,"",0,684004,shp-684-02,0,0
8431,12762020,684,18,Richmond BART,"",0,684003,shp-684-59,0,0
8432,3278040,684,39,Richmond BART,"",0,684002,shp-684-59,0,0
8433,7884020,684,18,Richmond BART,"",0,684005,shp-684-02,0,0
8434,8095020,687,50,Bay Farm Island,"",1,687003,shp-687-01,0,0
8435,10068040,687,38,Bay Farm Island,"",1,687001,shp-687-01,0,0
8436,58020,687,50,Bay Farm Island,"",1,125005,shp-687-01,0,0
8437,11907040,687,38,Bay Farm Island,"",1,687002,shp-687-01,0,0
8438,11484020,687,44,Lincoln Middle School,"",0,51011,shp-687-51,0,0
8439,3926020,688,46,Grand Lake District,"",0,105003,shp-688-52,0,0
8440,3124020,688,46,Monterey Ave. & Hopkins St.,"",1,688001,shp-688-02,0,0
8441,1687020,689,45,De Anza High School,"",1,689001,shp-689-01,0,0
8442,6960020,689,5,Richmond BART,"",0,123007,shp-689-51,0,0
8443,5958020,689,5,Richmond BART,"",0,123007,shp-689-51,0,0
8444,3576020,689,18,Richmond BART,"",0,123001,shp-689-53,0,0
8445,9117040,689,39,Richmond BART,"",0,689002,shp-689-53,0,0
8446,371020,689,18,Richmond BART,"",0,684005,shp-689-52,0,0
8447,371040,689,39,Richmond BART,"",0,684005,shp-689-52,0,0
8448,2462020,696,40,Oakland Technical High School,"",0,696001,shp-696-02,0,0
8449,13330040,696,4,Redwood Road & Mountain Blvd.,"",1,696002,shp-696-01,0,0
8450,12309020,696,34,Redwood Road & Mountain Blvd.,"",1,119005,shp-696-01,0,0
8451,13555010,7,37,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8452,8404010,7,37,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8453,13540020,7,11,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8454,882020,7,11,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8455,1711010,7,37,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8456,9394010,7,37,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8457,4690010,7,37,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8458,5976020,7,11,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8459,9530020,7,11,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8460,5755020,7,11,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8461,10328020,7,11,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8462,7715070,7,52,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8463,9461070,7,52,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8464,12033020,7,11,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8465,11986010,7,37,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8466,10049010,7,37,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8467,4455020,7,11,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8468,12589070,7,52,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8469,2536010,7,37,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8470,12665020,7,11,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8471,9844070,7,52,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8472,7912010,7,37,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8473,9216020,7,11,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8474,5814010,7,37,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8475,3435010,7,37,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8476,11638020,7,11,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8477,1179070,7,52,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8478,1639020,7,11,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8479,7719020,7,11,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8480,3596070,7,52,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8481,4521070,7,52,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8482,11464070,7,52,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8483,10999070,7,52,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8484,2489020,7,11,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8485,3618070,7,52,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8486,3757070,7,52,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8487,7008020,7,11,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8488,12653070,7,52,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8489,9939010,7,37,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8490,10315010,7,37,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8491,111010,7,37,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8492,12802010,7,37,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8493,13542010,7,37,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8494,2269070,7,52,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8495,10392070,7,52,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8496,8213010,7,37,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8497,1515070,7,52,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8498,13020020,7,11,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8499,1241070,7,52,Christie Ave. & 64th St.,"",0,7001,shp-7-55,0,0
8500,9025070,7,52,Christie Ave. & 64th St.,"",0,7002,shp-7-55,0,0
8501,715020,7,11,Christie Ave. & 64th St.,"",0,7003,shp-7-55,0,0
8502,1418010,7,37,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8503,6753010,7,37,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8504,8129020,7,11,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8505,11683070,7,52,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8506,4969020,7,11,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8507,3742070,7,52,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8508,4554020,7,11,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8509,8007010,7,37,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8510,1385020,7,11,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8511,9428010,7,37,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8512,12688010,7,37,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8513,8785070,7,52,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8514,4178070,7,52,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8515,8149070,7,52,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8516,2239010,7,37,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8517,13226070,7,52,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8518,5921010,7,37,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8519,9508020,7,11,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8520,1194070,7,52,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8521,6096010,7,37,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8522,3624020,7,11,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8523,1597020,7,11,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8524,6145070,7,52,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8525,8990070,7,52,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8526,8766010,7,37,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8527,8622070,7,52,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8528,4731070,7,52,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8529,5103020,7,11,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8530,3823020,7,11,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8531,10974020,7,11,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8532,7198020,7,11,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8533,3256010,7,37,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8534,729010,7,37,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8535,1525020,7,11,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8536,2908020,7,11,El Cerrito Del Norte BART,"",1,7002,shp-7-08,0,0
8537,3440010,7,37,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8538,3176020,7,11,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8539,8343020,7,11,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8540,13201070,7,52,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8541,12619070,7,52,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
8542,537020,7,11,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8543,6203070,7,52,El Cerrito Del Norte BART,"",1,7001,shp-7-08,0,0
8544,6029010,7,37,El Cerrito Del Norte BART,"",1,7003,shp-7-08,0,0
